ID;SEZIONE;NOME IDROMETRO;NOME_BACIN;DATI_DA;NOME_DOMIN;COMUNE;PROV;REGIONE;BACINO;LON;LAT;AREA;CORR_TIME;CN;THR1;THR2;THR3;ALERTZONE;Q_ALLARME;Q_ARANCIONE;Q_ALLERTA;Fonte Q_soglia;StimaQoss;QUAL1_5;CALIBRATO;Err_Rel_Qp;NashSut;FonteSdD
90;Istia;Istia;Ombrone;Ombrone, Istia;ToscanaDomain;GROSSETO;GR;TOSCANA;35;11.18722;42.77753;3340;15.9;64;350;400;500;144;500;632;1129;CF;Scala di deflusso;3;no;-0.061;-0.73;Regione Toscana, 2025
-9999;La Bruna;La Bruna;Tatarena;Tatarena, La Bruna;TevereBasin;-;-;Lazio;-9999;12.71226;42.82339;225;4.3;-9999;110;150;230;-9999;9;16;35;CF;Scala di deflusso;2;no;0.808;<-1;2016
-9999;La Stua;-;LaStua;LaStua, La Stua;FriuliDomain;-;-;-;-9999;11.94725;46.12996;27.61;1.7;-9999;-9999;-9999;-9999;-9999;28;47;62;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Lambrugo;Lambrugo;Lambro;Lambro, Lambrugo;PoBasin;-;-;-;-9999;9.2491;45.7631;152;3.6;-9999;140;200;280;-9999;26;40;59;CF;Scala di deflusso;4;no;-0.01;0.58;Regione Lombardia, 2014
-9999;Lanzo;Stura di Lanzo;SturadiLanzo;SturadiLanzo, Lanzo;PoBasin;-;-;-;-9999;7.48134;45.2679;580.8;6.8;-9999;200;250;340;-9999;254;362;555;CF;Scala di deflusso;3;no;-0.01;0.36;ARPAPiemonte, 2018
250;LAquila;-;Aternopescara;Aternopescara, LAquila;LiriDomain;L'AQUILA;AQ;ABRUZZO;395;13.36793;42.34982;530;6.5;-9999;-9999;-9999;-9999;-9999;117;187;244;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Lato;Fiume Lato;Lato;Lato, Lato;PugliaDomain;Palagiano;TA;PUGLIA;-9999;16.96464593;40.49932894;376;5.5;-9999;170;250;300;-9999;120;247;330;CF;Scala di deflusso;1;no;-0.94;-0.23;CF Regione Puglia, 2019
-9999;Lavello;Torrente Arcidiaconata;Ofanto;Ofanto, Lavello;BasilicataDomain;Lavello;PZ;BASILICATA;-9999;15.72408332;41.00119999;135.75;3.4;-9999;230;260;310;-9999;92;133;-9999;CF;Scala di deflusso;3;si;-0.05;-0.19;CF Regione Puglia, 2018
-9999;Lentini;-;Lentini;Lentini, Lentini;SiciliaDomain;Siracusa;SR;SICILIA;-9999;14.989;37.318;380;5.5;-9999;-9999;-9999;-9999;104;205;322;403;Statistica;-9999;-9999;no;-9999;-9999;N.D.
49;Licata;Imera Merid. a Stretto di Lica;Salso;Salso, Licata;SiciliaDomain;Licata;AG;Sicilia;5;13.9315;37.1159;1800;11.7;68;-9999;-9999;-9999;105;511;734;873;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Lodi;Lodi;Adda;Adda, Lodi;PoBasin;-;-;-;-9999;9.5085;45.3192;5416;20.1;-9999;0;90;170;-9999;593;934;1154;CF;Scala di deflusso;3;no;0.64;<-1;Regione Lombardia, 2019
-9999;Loreto Aprutino;-;Saline;Saline, Loreto Aprutino;LiriDomain;-;-;ABRUZZO;-9999;13.93583;42.42167;195;4.0;-9999;150;200;250;-9999;89;141;184;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Lucito;Lucito;Biferno;Biferno, Lucito;VolturnoDomain;-;-;-;-9999;14.7;41.72;677;7.3;-9999;240;380;430;-9999;75;206;265;CF;Scala di deflusso;2;no;-0.06;0.37;CF Regione Molise, 2021
0;Lugo di Vicenza;Lugo di Vicenza;Bacchiglione;Bacchiglione, Lugo di Vicenza;AdigeDomain;-;-;VENETO;54;11.52318;45.74026;620;7.0;-9999;40;90;110;159;373;497;621;CF;-9999;-9999;no;-9999;-9999;N.D.
-9999;Lunghezza;Aniene a Lunghezza;Aniene;Aniene, Lunghezza;TevereBasin;-;-;Lazio;-9999;12.6642;41.9256;1015;8.9;-9999;300;450;500;-9999;52;105;132;CF;Scala di deflusso;3;si;-0.014;0.57;CF Regione Lazio, 2018
-9999;Maccarese;Arrone a Maccarese;Arrone;Arrone, Maccarese;LazioDomain;-;-;Lazio;-9999;12.2378;41.8847;270;4.7;-9999;150;250;400;-9999;39;83;117;CF;Scala di deflusso;2;si;-0.01;-0.84;CF Regione Lazio, 2020
-9999;Macchiascandona;Macchiascandona;Bruna;Bruna, Macchiascandona;ToscanaDomain;-;-;TOSCANA;-9999;11.0006;42.8069;590;6.8;-9999;250;300;400;-9999;16;45;178;CF;Scala di deflusso;3;no;-0.154;<-1;Regione Toscana, 2025
-9999;MadonnadellUccelletto;Madonna dell'Uccelletto;Nera;Nera, MadonnadellUccelletto;MarcheDomain;-;-;-;-9999;13.11;42.94;39;1.9;-9999;-9999;40;70;-9999;24;41;55;Statistica;Scala di deflusso;1;no;0.02;<-1;Regione Marche, 2021
77;Madrisio;Madrisio;Tagliamento;Tagliamento, Madrisio;FriuliDomain;VARMO;UD;FRIULI VENEZIA GIULIA;56;12.98133;45.85425;2450;13.6;65;200;460;540;47;3315;5433;6979;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Manerbio;Manerbio;Mella;Mella, Manerbio;PoBasin;-;-;-;-9999;10.1453;45.3599;693;7.4;-9999;250;320;380;-9999;85;130;169;CF;Scala di deflusso;3;no;-0.3;-0.25;Regione Lombardia, 2014
57;Maraone;Maraone;Aternopescara;Aternopescara, Maraone;LiriDomain;Popoli;PE;Abruzzo;16;13.8365;42.177;1950;12.2;67;120;140;180;3;353;509;628;Statistica;-9999;-9999;no;-9999;-9999;N.D.
187;Marcaria;Marcaria;Oglio;Oglio, Marcaria;PoBasin;MARCARIA;MN;LOMBARDIA;50;10.53144;45.11469;5780;20.8;67;320;430;550;65;237;352;490;CF;Scala di deflusso;4;no;-0.191;<-1;ARPA Lombardia, 2016
146;Marceddi;-;Montevecchio;Montevecchio, Marceddi;SardegnaDomain;TERRALBA;OR;SARDEGNA;453;8.50817;39.71948;588;6.8;65;-9999;-9999;-9999;94;67;106;134;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Marinella;Marinella;Belice;Belice, Marinella;SiciliaDomain;-;-;SICILIA;-9999;12.87;37.61;871.32;8.2;-9999;-9999;-9999;-9999;-9999;233;365;457;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Marmore;-;Velino;Velino, Marmore;TevereBasin;-;-;Umbria;-9999;12.7235;42.5425;2284;13.2;-9999;-9999;-9999;-9999;-9999;153;269;368;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Marsciano;Marsciano;Nestore;Nestore, Marsciano;TevereBasin;-;-;Lazio;-9999;12.3344;42.9144;690;7.3;-9999;190;230;320;-9999;94;133;263;CF;Scala di deflusso;2;no;0;<-1;CF Umbria, 2018
-9999;Marsiliana;-;Albenga;Albenga, Marsiliana;LazioDomain;-;-;Lazio;-9999;11.3492;42.5436;135;3.4;-9999;450;600;-9999;-9999;106;175;221;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Marzolara;Marzolara;Baganza;Baganza,Marzolara;PoBasin;-;-;-;-9999;10.17;44.64;129;3.3;-9999;150;180;220;-9999;136;190;262;CF;Scala di deflusso;2;no;-9999;-9999;ARPA Emilia Romagna,2018
71;Masio;Masio;Tanaro;Tanaro, Masio;PoBasin;MASIO;AL;PIEMONTE;45;8.41362;44.87185;4510;18.4;65;370;500;520;83;1172;1708;1797;CF;Scala di deflusso;2;no;-0.203;0.4;ARPAPiemonte, 2008
11;Massa Colantonio;-;Trigno;Trigno, Massa Colantonio;VolturnoDomain;MONTENERO DI BISACCIA;CB;MOLISE;40;14.79285;42.05214;1210;9.6;71;-9999;-9999;-9999;72;376;529;636;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Masso degli Specchi;Masso degli Specchi;Cecina;Cecina, Masso degli Specchi;ToscanaDomain;-;-;-;-9999;10.953;43.302;122;3.2;-9999;100;150;250;-9999;18;25;82;CF;Scala di deflusso;3;no;0.09;0.27;Regione Toscana, 2025
-9999;Meduna di Livenza;Meduna di Livenza;Livenza;Livenza, Meduna di Livenza;FriuliDomain;-;-;-;-9999;12.61;45.81;1734;11.5;-9999;-9999;-9999;-9999;-9999;1926;3157;4055;Statistica;Scala di deflusso;3;no;0.26;<-1;ARPAV, 2021
-9999;Mercatale;Mercatale;Foglia;Foglia, Mercatale;MarcheDomain;-;-;-;-9999;12.46;43.76;158;3.6;-9999;-9999;-9999;-9999;-9999;50;86;116;Statistica;-9999;4;no;-0.44;0.44;Regione Marche, 2021
-9999;Mercatello;Mercatello;Nestore;Nestore, Mercatello;TevereBasin;-;-;Lazio;-9999;12.2647;42.9744;440;5.9;-9999;200;290;450;-9999;49;81;185;CF;Scala di deflusso;2;no;-0.318;<-1;CF Umbria, 2018
-9999;Merelli;Merelli;Argentina;Argentina, Merelli;LiguriaDomain;-;IM;LIGURIA;-9999;7.8476;43.8814;188;4.0;-9999;250;300;450;1;156;231;528;CF;Scala di deflusso;-9999;si;-9999;-9999;ARPAL, 2020
-9999;Metauro 1;Metauro;Metauro;Metauro, Metauro 1;MarcheDomain;Montemaggiore al Metauro;PS;MARCHE;21;12.96747;43.76257;1310;10.0;67;250;300;380;-9999;126;219;449;CF;Scala di deflusso;2;si;-0.129;0.02;Regione Marche, 2021
-9999;Mezzano;-;Lamone;Lamone, Mezzano;RomagnaDomain;-;-;-;-9999;12.0833;44.4694;620;7.0;-9999;450;600;750;-9999;147;247;327;Statistica;-9999;-9999;no;-9999;-9999;N.D.
246;Mezzocamino;Tevere a Mezzocamino;Tevere;Tevere, Mezzocamino;TevereBasin;ROMA;RM;LAZIO;37;12.41591;41.80538;16900;35.4;-9999;-9999;-9999;-9999;49;1647;2183;2364;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Migianella;Migianella;Niccone;Niccone, Migianella;TevereBasin;-;-;Lazio;-9999;12.2506;43.3044;135;3.4;-9999;220;310;430;-9999;40;71;122;CF;Scala di deflusso;4;no;-0.584;0.34;CF Umbria, 2018
-9999;Milano;Milano Parco Feltre;Lambro;Lambro, Milano;PoBasin;-;-;-;-9999;9.2534;45.4764;336;5.2;-9999;200;250;300;-9999;66;93;111;CF;Scala di deflusso;4;no;-0.4;0.01;Regione Lombardia, 2018
-9999;Mis;-;Mis;Mis, Mis;FriuliDomain;-;-;-;-9999;12.08287;46.16098;107.23;3.0;-9999;270;350;-9999;-9999;104;175;231;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Misa;Misa;Misa;Misa, Misa;MarcheDomain;-;-;MARCHE;-9999;13.16497;43.66254;334;5.2;-9999;220;270;350;-9999;23;44;107;CF;Scala di deflusso;3;si;-0.083;0.05;Regione Marche, 2021
-9999;Mocaiana;Mocaiana;Tevere;Tevere, Mocaiana;TevereBasin;-;-;Umbria;-9999;12.4586;43.3711;82;2.7;-9999;130;180;300;-9999;25;45;117;CF;Scala di deflusso;4;si;-0.087;0.37;CF Umbria, 2018
-9999;Moie;Moie;Esino;Esino, Moie;MarcheDomain;-;-;-;-9999;13.12;43.5;697;7.4;-9999;100;150;200;-9999;16;44;78;CF;Scala di deflusso;2;no;-0.57;<-1;Regione Marche, 2021
-9999;Moio;Alcantara a Moio R2;Alcantara;Alcantara, Moio;SiciliaDomain;-;-;SICILIA;-9999;15.05;37.88;315.84;5.0;-9999;-9999;-9999;-9999;-9999;217;341;427;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Molina;Aterno a Molina;Aternopescara;Aternopescara, Molina;LiriDomain;-;-;ABRUZZO;-9999;13.74554;42.1392;1160;9.4;-9999;120;140;160;-9999;24;32;39;CF;Scala di deflusso;2;no;3.527;<-1;Arpa Abruzzo, 1994
-9999;Molinetto;-;Leira;Leira, Molinetto;LiguriaDomain;-;-;LIGURIA;-9999;8.7463;44.4386;26;1.6;-9999;220;320;-9999;3;74;130;177;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Molino Branca;Molino Branca;Centa;Centa, Molino Branca;LiguriaDomain;Savona;SV;LIGURIA;-9999;8.21278;44.04917;432;5.9;-9999;350;400;480;1;578;769;1134;CF;Scala di deflusso;-9999;no;-9999;-9999;ARPAL, 2018
-9999;Montalto di Castro;Fiora a Montalto di Castro;Fiora;Fiora, Montalto di Castro;LazioDomain;-;-;Lazio;-9999;11.5958;42.3517;780;7.8;-9999;700;850;950;-9999;127;238;308;CF;Scala di deflusso;2;si;-0.048;0.62;CF Regione Lazio, 2018
-9999;Monte Diga;-;Turano;Turano, Monte Diga;TevereBasin;-;-;Lazio;-9999;12.94180556;42.23327778;445;5.9;-9999;-9999;-9999;-9999;-9999;70;132;187;Statistica;Modello rilascio diga;-9999;no;-9999;-9999;N.D.
-9999;Monte Diga;-;Salto;Salto, Monte Diga;TevereBasin;-;-;Lazio;-9999;13.02775;42.28238889;805;7.9;-9999;-9999;-9999;-9999;-9999;71;133;190;Statistica;Modello rilascio diga;-9999;no;-9999;-9999;N.D.
138;Monte Molino;Monte Molino 2;Tevere;Tevere, Monte Molino;TevereBasin;TODI;PG;UMBRIA;37;12.3881;42.79864;4850;19.1;64;510;600;690;151;501;646;808;CF;Scala di deflusso;4;si;-0.09;0.74;CF Umbria, 2018
-9999;Monte S.Quirico;Monte San Quirico;Serchio;Serchio, Monte S.Quirico;ToscanaDomain;-;-;-;-9999;10.51;43.86;1203;9.6;-9999;100;150;280;-9999;347;495;1433;CF;Scala di deflusso;4;no;-0.01;0.29;Regione Toscana, 2025
243;Montecastello Siap;Montecastello SIAP;Tanaro;Tanaro, Montecastello Siap;PoBasin;PIETRA MARAZZI;AL;PIEMONTE;45;8.68934;44.94319;7853;24.2;0;570;670;724;0;1765;2133;2331;CF;Scala di deflusso;4;no;0.144;-0.08;ARPAPiemonte, 2018
165;Montegalda;Montegalda;Bacchiglione;Bacchiglione, Montegalda;AdigeDomain;MONTEGALDA;VI;VENETO;54;11.67483;45.43975;1410;10.4;67;300;500;650;159;170;265;337;CF;Scala di deflusso;3;si;0.69;0.24;ARPAV, 2021
-9999;Montepiediluco;-;Medionera;Medionera, Montepiediluco;TevereBasin;-;-;Umbria;-9999;12.7537;42.538;1.38;0.6;-9999;-9999;-9999;-9999;-9999;8;14;20;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Montepiediluco;-;Fuscello;Fuscello, Montepiediluco;TevereBasin;-;-;Umbria;-9999;12.7628;42.5327;70;2.5;-9999;-9999;-9999;-9999;-9999;6;12;18;Statistica;-9999;-9999;no;-9999;-9999;N.D.
122;Montevarchi;Montevarchi;Arno;Arno, Montevarchi;ToscanaDomain;MONTEVARCHI;AR;TOSCANA;18;11.56604;43.54125;2880;14.7;64;350;400;500;124;394;535;885;CF;Scala di deflusso;-9999;no;-9999;-9999;Regione Toscana, 2025
-9999;Monteverde;Ofanto Monteverde S.;Ofanto;Ofanto, Monteverde;BasilicataDomain;Monteverde Scalo;AV;CAMPANIA;-9999;15.56288336;40.96538335;1090;9.2;-9999;160;360;470;-9999;149;502;842;CF;Scala di deflusso;3;si;-0.004;0.58;CF Regione Puglia, 2018
-9999;Monticelli;Monticelli;Tevere;Tevere, Monticelli;TevereBasin;-;-;Umbria;-9999;12.2583;43.0139;220;4.3;-9999;310;450;550;-9999;48;87;126;CF;Scala di deflusso;2;si;0.09;0.54;CF Umbria, 2018
-9999;Montone;Montone;Carpina;Carpina, Montone;TevereBasin;-;-;Lazio;-9999;12.3194;43.325;132;3.4;-9999;-9999;-9999;-9999;-9999;45;86;122;Statistica;Scala di deflusso;3;no;-0.017;<-1;2016
289;Montorio;Vomano a Montorio;Vomano;Vomano, Montorio;LiriDomain;MONTORIO AL VOMANO;TE;ABRUZZO;305;13.62517;42.58;300;4.9;-9999;0;50;120;1;182;290;379;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Monzambano;Monzambano;Mincio;Mincio, Monzambano;PoBasin;-;-;-;-9999;10.7063;45.3924;2337;13.3;-9999;150;200;250;-9999;69;111;161;CF;Scala di deflusso;2;no;0.48;<-1;Regione Lombardia, 2014
-9999;Morrano;Morrano;Tevere;Tevere, Morrano;TevereBasin;-;-;Lazio;-9999;12.12591;42.75891;322;5.1;-9999;250;340;440;-9999;145;271;456;CF;Scala di deflusso;2;si;-0.21;0.79;CF Umbria, 2018
-9999;Murialdo;Murialdo;Bormida;Bormida, Murialdo;LiguriaDomain;-;-;LIGURIA;-9999;8.15958;44.31334;132;3.4;-9999;150;200;250;2;81;155;262;CF;Scala di deflusso;2;si;-0.198;0.88;ARPAL, 2018
-9999;Musone;Musone;Musone;Musone, Musone;MarcheDomain;-;-;MARCHE;-9999;13.38844;43.4756;178;3.9;-9999;130;180;229;-9999;14;27;41;CF;Scala di deflusso;4;si;-0.196;0;Regione Marche, 2021
-9999;Mutigliano;Mutigliano;Serchio;Serchio, Mutigliano;ToscanaDomain;-;-;-;-9999;10.484;43.882;38;1.9;-9999;100;150;250;-9999;18;26;76;CF;Scala di deflusso;3;no;-0.04;0.4;Regione Toscana, 2025
466;N125;-;Sangiorgio;Sangiorgio, N125;SardegnaDomain;TERTENIA;NU;SARDEGNA;465;9.5878;39.57572;114;3.1;-9999;-9999;-9999;-9999;95;64;104;134;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Nasceto;Nasceto 1;Vara;Vara, Nasceto;LiguriaDomain;-;SP;LIGURIA;-9999;9.65982;44.27796;202;4.1;63;400;450;550;5;185;255;417;CF;Scala di deflusso;4;si;-0.192;0.84;ARPAL, 2020
-9999;Nave di Rosano;Nave di Rosano Monte;Arno;Arno, Nave di Rosano;ToscanaDomain;-;-;-;-9999;11.423;43.771;4292;17.9;-9999;350;400;550;-9999;656;788;1373;CF;Scala di deflusso;3;no;-9999;-9999;Regione Toscana, 2025
-9999;Nazzano;-;Tevere;Tevere, Nazzano;TevereBasin;-;-;Lazio;-9999;12.6361;42.1514;14228;32.5;-9999;-9999;-9999;-9999;-9999;1500;1988;2153;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9997;Nevola;Nevola;Nevola;Nevola, Nevola;MarcheDomain;-;-;MARCHE;-9999;13.0769;43.63852;120;3.2;-9999;170;220;270;-9999;14;37;69;CF;Scala di deflusso;2;si;-0.504;0.13;Regione Marche, 2021
413;NoceraTerinese SS106;Nocera Terinese SS 106;Savuto;Savuto, NoceraTerinese SS106;CalabriaDomain;MARTIRANO;CZ;CALABRIA;328;16.1014;39.0325;380;5.5;-9999;-9999;-9999;-9999;-9999;259;351;408;Statistica;-9999;-9999;no;-9999;-9999;N.D.
462;Olbia;Rio Padrongianu - SS125;Padrociano;Padrociano, Olbia;SardegnaDomain;OLBIA;SS;SARDEGNA;463;9.54174;40.90519;439;5.9;-9999;-9999;-9999;-9999;97;200;318;400;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Olginate;S.Maria Lavello;Adda;Adda, Olginate;PoBasin;-;-;-;-9999;9.43;45.7879;4103;17.5;-9999;330;370;470;-9999;412;505;775;CF;Scala di deflusso;2;no;-0.12;<-1;Regione Lombardia, 2019
144;Onifai;Onifai;Flumineddu;Flumineddu, Onifai;SardegnaDomain;GALTELLI;NU;SARDEGNA;454;9.65184;40.39836;1060;9.0;80;-9999;-9999;-9999;95;678;1051;1301;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Ordona;Torrente Carapelle a Ponte Ordona;Carapelle;Carapelle, Ordona;BasilicataDomain;Ordona;FG;PUGLIA;-9999;15.60073335;41.29739998;545.5;6.6;-9999;250;290;390;-9999;98;154;310;CF;Scala di deflusso;4;si;-0.009;0.51;CF Regione Puglia, 2024
180;Orio Litta;Orio Litta;Lambro;Lambro, Orio Litta;PoBasin;CHIGNOLO PO;PV;LOMBARDIA;139;9.53222;45.16583;1670;11.3;70;-9999;-9999;-9999;63;243;366;455;Statistica;-9999;-9999;no;-9999;-9999;N.D.
147;Oristano;Tirso a Sili;Tirso;Tirso, Oristano;SardegnaDomain;ORISTANO;OR;SARDEGNA;-9999;8.60343;39.91744;3300;15.8;71;-9999;-9999;-9999;94;237;294;332;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;OrteScalo;Tevere a Orte Scalo;Tevere;Tevere, OrteScalo;TevereBasin;-;-;-;-9999;12.41;42.44;12667;30.6;-9999;400;600;700;-9999;1405;1863;2017;Statistica;-9999;-9999;no;-9999;-9999;N.D.
86;Orvieto Scalo;Orvieto Scalo;Carcaione;Carcaione, Orvieto Scalo;TevereBasin;ORVIETO;TR;UMBRIA;37;12.1336;42.72314;1340;10.1;63;360;580;800;151;250;592;1412;CF;Scala di deflusso;4;si;-0.194;0.05;CF Umbria, 2018
-9999;Ostia Parmense;Borgotaro;Taro;Taro, Ostia Parmense;PoBasin;-;-;-;-9999;9.84;44.51;384;5.5;-9999;300;440;-9999;-9999;352;667;-9999;CF;Scala di deflusso;3;no;-0.44;0.7;ARPA Emilia Romagna, 2018
186;Ostiano;Ostiano;Oglio;Oglio, Ostiano;PoBasin;GABBIONETA-BINANUOVA;CR;LOMBARDIA;50;10.24249;45.21865;3810;16.9;68;250;350;500;65;329;420;563;CF;Scala di deflusso;4;no;-0.134;<-1;ARPA Lombardia, 2016
4;Paglieta;Sangro a Paglieta;Sangro;Sangro, Paglieta;LiriDomain;FOSSACESIA;CH;ABRUZZO;17;14.51235;42.20977;1710;11.4;68;190;250;350;3;84;162;476;CF;Scala di deflusso;2;no;-0.32;-0.57;Arpa Abruzzo, 1994
-9999;Palazzetta;Palazzetta;Tevere;Tevere, Palazzetta;TevereBasin;-;-;Lazio;-9999;12.2914;42.9694;82;2.7;-9999;210;250;390;-9999;29;38;82;CF;Scala di deflusso;2;si;-0.356;0.06;CF Umbria, 2018
397;Palazzo;-;Amato;Amato, Palazzo;CalabriaDomain;LAMEZIA TERME;CZ;CALABRIA;-9999;16.27754;38.89684;440;5.9;-9999;160;200;-9999;-9999;297;403;468;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Pale;Pale;Menotre;Menotre, Pale;TevereBasin;-;-;Lazio;-9999;12.7917;42.9833;190;4.0;-9999;80;100;140;-9999;7;10;19;CF;Scala di deflusso;2;no;0.625;<-1;CF Umbria, 2018
175;Palestro;Palestro a Vercelli SIAP;Sesia;Sesia, Palestro;PoBasin;PALESTRO;PV;LOMBARDIA;42;8.50967;45.2996;2460;13.6;72;370;420;520;63;1309;1743;2610;CF;Scala di deflusso;4;no;-0.205;0.66;ARPA Lombardia, 2008 - ARPA Piemonte, 2018
-9999;Panesi;Panesi;Entella;Entella, Panesi;LiguriaDomain;-;GE;LIGURIA;-9999;9.35611;44.34222;364;5.4;-9999;230;280;390;5;489;608;907;CF;Scala di deflusso;4;si;-0.074;0.81;ARPAL, 2020
416;Papasidero;-;Lao;Lao, Papasidero;CalabriaDomain;PAPASIDERO;CS;CALABRIA;324;15.89869;39.86563;410;5.7;-9999;-9999;-9999;-9999;18;196;266;308;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Parco;Oreto a Parco;Oreto;Oreto, Parco;SiciliaDomain;-;PA;SICILIA;-9999;13.30333;38.06583;70;2.5;-9999;265;-9999;-9999;107;39;64;82;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Passerella Firpo;Genova-Firpo;Bisagno;Bisagno, Passerella Firpo;LiguriaDomain;Genova;GE;LIGURIA;-9999;8.95389;44.41083;93;2.9;-9999;200;250;420;3;138;240;712;CF;Scala di deflusso;3;si;-0.177;0.71;ARPAL, 2020
56;Passofonduto;Platani a Passofonduto;Platani;Platani, Passofonduto;SiciliaDomain;Campofranco;CL;SICILIA;26;13.6825;37.4917;1230;9.7;72;80;130;190;105;292;420;499;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Peregallo;Peregallo;Lambro;Lambro, Peregallo;PoBasin;-;-;-;-9999;9.299;45.6351;248;4.5;-9999;120;170;220;-9999;48;78;96;CF;Scala di deflusso;3;no;-0.1;0.23;Regione Lombardia, 2018
-9999;Persano Sele;Persano Sele;Sele;Sele, Persano Sele;BasilicataDomain;EBOLI;SA;CAMPANIA;-9999;15.03086;40.53829;2300;13.2;-9999;400;450;500;-9999;122;144;168;CF;Scala di deflusso;1;no;0.747;<-1;Arpa Campania, 1993
-9999;Persico;Persico;Savuto;Savuto,Persico;CalabriaDomain;-;-;CALABRIA;-9999;16.22;39.09;252;4.5;-9999;-9999;-9999;-9999;-9999;198;269;312;Statistica;-9999;-9999;no;-9999;-9999;N.D.
217;Pescantina;Pescantina;Adige;Adige, Pescantina;AdigeDomain;PESCANTINA;VR;VENETO;51;10.8563;45.47764;5100;19.5;-9999;-9999;-9999;-9999;147;2233;2882;3145;Statistica;-9999;-9999;no;-9999;-9999;N.D.
46;Pescara Porto;-;Aternopescara;Aternopescara, Pescara Porto;LiriDomain;Pescara;PE;ABRUZZO;16;14.2223;42.4639;3150;15.4;68;-9999;-9999;-9999;0;632;809;905;Statistica;-9999;-9999;no;-9999;-9999;N.D.
188;Peschiera Navigarda;-;Mincio;Mincio, Peschiera Navigarda;PoBasin;PESCHIERA DEL GARDA;VR;VENETO;53;10.69788;45.44064;2220;13.0;72;-9999;-9999;-9999;157;457;687;854;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Petrignano;Petrignano;Chiascio;Chiascio, Petrignano;TevereBasin;-;-;Lazio;-9999;12.5361;43.1;570;6.7;-9999;375;400;435;-9999;91;130;183;CF;Scala di deflusso;3;no;-0.448;0.26;CF Umbria, 2018
-9999;Piacenza;Piacenza;Po;Po, Piacenza;PoBasin;-;-;-;-9999;9.71;45.06;42030;55.6;-9999;500;600;700;-9999;4255;5447;6680;CF;Scala di deflusso;4;no;0.01;0.07;ARPA Emilia Romagna, 2018
206;Piaggione;Piaggione;Serchio;Serchio, Piaggione;ToscanaDomain;LUCCA;LU;TOSCANA;29;10.50352;43.9434;1150;9.4;63;630;680;885;115;1340;1509;2254;CF;Scala di deflusso;-9999;no;-9999;-9999;Regione Toscana, 2019
-9999;Pian Casere;-;Borleggia;Borleggia, Pian Casere;PoBasin;-;-;-;-9999;9.78734;45.99875;8.9;1.1;-9999;-9999;-9999;-9999;-9999;4;6;8;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Piana Crixia;Piana Crixia;Bormida;Bormida, Piana Crixia;LiguriaDomain;-;-;LIGURIA;-9999;8.31017;44.48368;270;4.7;-9999;400;500;530;2;235;336;366;CF;Scala di deflusso;3;si;-0.523;0.09;ARPAL, 2018
139;Pierantonio;Pierantonio;Tevere;Tevere, Pierantonio;TevereBasin;Perugia;PG;Umbria;37;12.3926;43.2404;1740;11.5;63;400;510;660;149;225;363;594;CF;Scala di deflusso;3;si;-0.174;0.42;CF Umbria, 2018
-9999;Pieris;Pieris;Isonzo;Isonzo, Pieris;FriuliDomain;-;-;FRIULI VENEZIA GIULIA;-9999;13.4298;45.80525;1130;9.3;-9999;560;630;700;-9999;752;1232;1582;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Pieve di Cadore;-;Piave;Piave, Pieve di Cadore;FriuliDomain;-;-;-;-9999;12.38737;46.42249;815.3;8.0;-9999;-9999;-9999;-9999;-9999;300;500;650;CF;-9999;-9999;no;-9999;-9999;ARPAV
-9999;Pievepelago;Pievepelago Idro;Scoltenna;Scoltenna, Pievepelago;PoBasin;-;-;-;-9999;10.6306;44.2153;166;3.7;-9999;230;300;450;-9999;70;91;136;CF;Scala di deflusso;3;no;-9999;-9999;ARPA Emilia Romagna, 2018
